Date,Ticker,Signal,Confidence,Close
2024-06-27,IBM,-1,0.5119,163.81178283691406
2024-06-27,MSFT,1,0.6752,447.82867431640625
2024-06-27,ORCL,1,0.6381,137.7340545654297
2024-06-27,TSLA,1,0.5453,197.4199981689453
2024-06-28,AAPL,1,0.9039,209.19911193847656
2024-06-28,AMZN,1,0.5477,193.25
2024-06-28,GOOGL,1,0.6394,180.99151611328125
2024-06-28,IBM,1,0.5047,165.8252716064453
2024-06-28,MSFT,1,0.6889,441.9941711425781
2024-06-28,ORCL,1,0.6502,138.73626708984375
2024-06-28,TSLA,1,0.5461,197.8800048828125
2024-07-01,AAPL,1,0.8984,215.2877655029297
2024-07-01,AMZN,1,0.5632,197.1999969482422
2024-07-01,GOOGL,1,0.6386,181.82618713378903
2024-07-01,IBM,1,0.5199,167.88673400878906
2024-07-01,MSFT,1,0.6976,451.6657104492187
2024-07-01,ORCL,1,0.661,140.59329223632812
2024-07-01,TSLA,1,0.5465,209.86000061035156
2024-07-02,AAPL,1,0.8973,218.78404235839844
2024-07-02,AMZN,1,0.5761,200.0
2024-07-02,GOOGL,1,0.6366,184.0618896484375
2024-07-02,IBM,1,0.5392,169.99609375
2024-07-02,MSFT,1,0.7098,454.1873779296875
2024-07-02,ORCL,1,0.6715,140.7799835205078
2024-07-02,TSLA,1,0.5498,231.2599945068359
2024-07-03,AAPL,1,0.9012,220.0554046630859
2024-07-03,AMZN,1,0.5893,197.58999633789065
2024-07-03,GOOGL,1,0.6366,184.63818359375
2024-07-03,IBM,1,0.5572,168.49075317382812
2024-07-03,MSFT,1,0.7218,455.6608581542969
2024-07-03,ORCL,1,0.6806,141.86077880859375
2024-07-03,TSLA,1,0.5567,246.38999938964844
2024-07-05,AAPL,1,0.901,224.8130798339844
2024-07-05,AMZN,1,0.6008,200.0
2024-07-05,GOOGL,1,0.636,189.38780212402344
2024-07-05,IBM,1,0.5728,168.76882934570312
2024-07-05,MSFT,1,0.7303,462.3755798339844
2024-07-05,ORCL,1,0.6887,142.3029327392578
2024-07-05,TSLA,1,0.5665,251.52000427246097
2024-07-08,AAPL,1,0.9105,226.2831115722656
2024-07-08,AMZN,1,0.6074,199.2899932861328
2024-07-08,GOOGL,1,0.6377,187.82777404785156
2024-07-08,IBM,1,0.5891,170.3220977783203
2024-07-08,MSFT,1,0.7423,461.0702209472656
2024-07-08,ORCL,1,0.6966,142.49942016601562
2024-07-08,TSLA,1,0.5787,252.94000244140625
2024-07-09,AAPL,1,0.9192,227.1372985839844
2024-07-09,AMZN,1,0.6132,199.33999633789065
2024-07-09,GOOGL,1,0.6395,187.7780914306641
2024-07-09,IBM,1,0.5939,169.20985412597656
2024-07-09,MSFT,1,0.7528,454.4445190429687
2024-07-09,ORCL,1,0.7065,138.22532653808594
2024-07-09,TSLA,1,0.5909,262.3299865722656
2024-07-10,AAPL,1,0.9289,231.4082946777344
2024-07-10,AMZN,1,0.6185,199.7899932861328
2024-07-10,GOOGL,1,0.6479,189.96408081054688
2024-07-10,IBM,1,0.5969,170.5138397216797
2024-07-10,MSFT,1,0.7577,461.08013916015625
2024-07-10,ORCL,1,0.711,139.59107971191406
2024-07-10,TSLA,1,0.6066,263.260009765625
2024-07-11,AAPL,1,0.9374,226.0347900390625
2024-07-11,AMZN,1,0.6241,195.0500030517578
2024-07-11,GOOGL,1,0.6538,184.38980102539065
2024-07-11,IBM,1,0.6026,170.9644775390625
2024-07-11,MSFT,1,0.7648,449.6581726074219
2024-07-11,ORCL,1,0.7167,140.66506958007812
2024-07-11,TSLA,1,0.634,241.02999877929688
2024-07-12,AAPL,1,0.9235,228.9847412109375
2024-07-12,AMZN,1,0.6242,194.4900054931641
2024-07-12,GOOGL,1,0.6521,183.89295959472656
2024-07-12,IBM,1,0.6096,175.29827880859375
2024-07-12,MSFT,1,0.757,448.5209045410156
2024-07-12,ORCL,1,0.7072,142.64559936523438
2024-07-12,TSLA,1,0.645,248.22999572753903
2024-07-15,AAPL,1,0.9093,232.81871032714844
2024-07-15,AMZN,1,0.6295,192.72000122070312
2024-07-15,GOOGL,1,0.6536,185.34368896484375
2024-07-15,IBM,1,0.6179,175.34622192382812
2024-07-15,MSFT,1,0.7495,448.9263916015625
2024-07-15,ORCL,1,0.703,140.9705352783203
2024-07-15,TSLA,1,0.6558,252.63999938964844
2024-07-16,AAPL,1,0.9056,233.23590087890625
2024-07-16,AMZN,1,0.6368,193.02000427246097
2024-07-16,GOOGL,1,0.656,182.7502593994141
2024-07-16,IBM,1,0.6268,178.155517578125
2024-07-16,MSFT,1,0.7431,444.53564453125
2024-07-16,ORCL,1,0.6982,140.5172882080078
2024-07-16,TSLA,1,0.6688,256.55999755859375
2024-07-17,AAPL,1,0.9085,227.33595275878903
2024-07-17,AMZN,1,0.6446,187.92999267578125
2024-07-17,GOOGL,1,0.6562,179.86871337890625
2024-07-17,IBM,1,0.6378,179.7279510498047
2024-07-17,MSFT,1,0.7336,438.6021423339844
2024-07-17,ORCL,1,0.6932,137.2164306640625
2024-07-17,TSLA,1,0.6856,248.5
2024-07-18,AAPL,1,0.908,222.6676483154297
2024-07-18,AMZN,1,0.6517,183.75
2024-07-18,GOOGL,1,0.6574,176.55990600585938
2024-07-18,IBM,1,0.6501,177.58982849121094
2024-07-18,MSFT,1,0.7243,435.4870910644531
2024-07-18,ORCL,1,0.6824,136.00448608398438
2024-07-18,TSLA,1,0.6977,249.22999572753903
2024-07-19,AAPL,1,0.9049,222.79676818847656
2024-07-19,AMZN,1,0.6513,183.1300048828125
2024-07-19,GOOGL,1,0.6558,176.53009033203125
2024-07-19,IBM,1,0.6556,175.70098876953125
2024-07-19,MSFT,1,0.7129,432.26324462890625
2024-07-19,ORCL,1,0.6709,136.52670288085938
2024-07-19,TSLA,1,0.7174,239.1999969482422
2024-07-22,AAPL,1,0.9054,222.4491424560547
2024-07-22,AMZN,1,0.646,182.5500030517578
2024-07-22,GOOGL,1,0.6486,180.5145568847656
2024-07-22,IBM,1,0.6626,176.56390380859375
2024-07-22,MSFT,1,0.6972,438.028564453125
2024-07-22,ORCL,1,0.6601,138.11309814453125
2024-07-22,TSLA,1,0.7191,251.5099945068359
2024-07-23,AAPL,1,0.9043,223.49205017089844
2024-07-23,AMZN,1,0.6457,186.41000366210935
2024-07-23,GOOGL,1,0.6457,180.63380432128903
2024-07-23,IBM,1,0.6654,176.51596069335938
2024-07-23,MSFT,1,0.686,439.91741943359375
2024-07-23,ORCL,1,0.6507,141.00994873046875
2024-07-23,TSLA,1,0.735,246.3800048828125
2024-07-24,AAPL,1,0.9101,217.0656890869141
2024-07-24,AMZN,1,0.6464,180.8300018310547
2024-07-24,GOOGL,1,0.6361,171.53208923339844
2024-07-24,IBM,1,0.6723,176.4392547607422
2024-07-24,MSFT,1,0.6743,424.1442565917969
2024-07-24,ORCL,1,0.6476,136.73362731933594
2024-07-24,TSLA,1,0.7717,215.9900054931641
2024-07-25,AAPL,1,0.9013,216.02279663085935
2024-07-25,AMZN,1,0.6325,179.85000610351562
2024-07-25,GOOGL,1,0.6187,166.21609497070312
2024-07-25,IBM,1,0.6795,184.0713348388672
2024-07-25,MSFT,1,0.6542,413.7606506347656
2024-07-25,ORCL,1,0.6409,135.79757690429688
2024-07-25,TSLA,1,0.7681,220.25
2024-07-26,AAPL,1,0.8895,216.4896240234375
2024-07-26,AMZN,1,0.6128,182.5
2024-07-26,GOOGL,1,0.5954,165.9378662109375
2024-07-26,IBM,1,0.6951,183.8508148193359
2024-07-26,MSFT,1,0.6307,420.5544738769531
2024-07-26,ORCL,1,0.6325,136.97010803222656
2024-07-26,TSLA,1,0.7707,219.8000030517578
2024-07-29,AAPL,1,0.8841,216.76773071289065
2024-07-29,AMZN,1,0.6007,183.1999969482422
2024-07-29,GOOGL,1,0.5784,168.45179748535156
2024-07-29,IBM,1,0.7082,183.61111450195312
2024-07-29,MSFT,1,0.6157,421.9983215332031
2024-07-29,ORCL,1,0.625,136.28038024902344
2024-07-29,TSLA,1,0.7602,232.1000061035156
2024-07-30,AAPL,1,0.8707,217.3239593505859
2024-07-30,AMZN,1,0.5821,181.7100067138672
2024-07-30,GOOGL,1,0.563,169.20697021484375
2024-07-30,IBM,1,0.7186,183.1700439453125
2024-07-30,MSFT,1,0.5935,418.2305908203125
2024-07-30,ORCL,1,0.6162,133.6791229248047
2024-07-30,TSLA,1,0.769,222.6199951171875
2024-07-31,AAPL,1,0.851,220.58181762695312
2024-07-31,AMZN,1,0.5619,186.97999572753903
2024-07-31,GOOGL,1,0.5466,170.44898986816406
2024-07-31,IBM,1,0.7251,184.22476196289065
2024-07-31,MSFT,1,0.5671,413.7112731933594
2024-07-31,ORCL,1,0.6043,137.40367126464844
2024-07-31,TSLA,1,0.7506,232.07000732421875
2024-08-01,AAPL,1,0.8386,216.8869171142578
2024-08-01,AMZN,1,0.545,184.07000732421875
2024-08-01,GOOGL,1,0.5298,169.67396545410156
2024-08-01,IBM,1,0.7365,181.846923828125
2024-08-01,MSFT,1,0.5397,412.4850158691406
2024-08-01,ORCL,1,0.5954,135.49212646484375
2024-08-01,TSLA,1,0.7506,216.86000061035156
2024-08-02,AAPL,1,0.8137,218.37680053710935
2024-08-02,AMZN,1,0.5123,167.89999389648438
2024-08-02,GOOGL,1,0.5037,165.60006713867188
2024-08-02,IBM,1,0.7468,181.32916259765625
2024-08-02,MSFT,1,0.5051,403.9605407714844
2024-08-02,ORCL,1,0.5849,131.32418823242188
2024-08-02,TSLA,1,0.7411,207.6699981689453
2024-08-05,AAPL,1,0.7944,207.85824584960935
2024-08-05,AMZN,-1,0.531,161.02000427246094
2024-08-05,GOOGL,-1,0.5292,158.2371826171875
2024-08-05,IBM,1,0.7573,175.75851440429688
2024-08-05,MSFT,-1,0.5358,390.7684631347656
2024-08-05,ORCL,1,0.5712,125.98373413085938
2024-08-05,TSLA,1,0.7263,198.8800048828125
2024-08-06,AAPL,1,0.7567,205.83200073242188
2024-08-06,AMZN,-1,0.5748,161.92999267578125
2024-08-06,GOOGL,-1,0.565,157.28329467773438
2024-08-06,IBM,1,0.758,179.10475158691406
2024-08-06,MSFT,-1,0.5703,395.1790466308594
2024-08-06,ORCL,1,0.5578,126.32859802246094
2024-08-06,TSLA,1,0.6947,200.63999938964844
2024-08-07,AAPL,1,0.7113,208.4045562744141
2024-08-07,AMZN,-1,0.6183,162.77000427246094
2024-08-07,GOOGL,-1,0.602,157.9291534423828
2024-08-07,IBM,1,0.7617,179.10475158691406
2024-08-07,MSFT,-1,0.61,394.0121154785156
2024-08-07,ORCL,1,0.5424,124.05249786376952
2024-08-07,TSLA,1,0.6709,191.7599945068359
2024-08-08,AAPL,1,0.6764,211.87098693847656
2024-08-08,AMZN,-1,0.649,165.8000030517578
2024-08-08,GOOGL,-1,0.6253,160.99948120117188
2024-08-08,IBM,1,0.7609,184.6753845214844
2024-08-08,MSFT,-1,0.6378,398.2248840332031
2024-08-08,ORCL,1,0.5265,127.06758880615234
2024-08-08,TSLA,1,0.6438,198.83999633789065
2024-08-09,AAPL,1,0.6416,214.78123474121097
2024-08-09,AMZN,-1,0.6788,166.94000244140625
2024-08-09,GOOGL,-1,0.6472,162.6290740966797
2024-08-09,IBM,1,0.76,185.16867065429688
2024-08-09,MSFT,-1,0.6635,401.5179443359375
2024-08-09,ORCL,1,0.511,130.1221160888672
2024-08-09,TSLA,1,0.6193,200.0
2024-08-12,AAPL,1,0.605,216.31260681152344
2024-08-12,AMZN,-1,0.709,166.8000030517578
2024-08-12,GOOGL,-1,0.6772,161.25784301757812
2024-08-12,IBM,1,0.76,183.2633056640625
2024-08-12,MSFT,-1,0.694,402.2991943359375
2024-08-12,ORCL,-1,0.5045,130.6344757080078
2024-08-12,TSLA,1,0.5947,197.4900054931641
2024-08-13,AAPL,1,0.5712,220.0316619873047
2024-08-13,AMZN,-1,0.7334,170.22999572753906
2024-08-13,GOOGL,-1,0.6982,163.11593627929688
2024-08-13,IBM,1,0.7531,184.72373962402344
2024-08-13,MSFT,-1,0.7148,409.41937255859375
2024-08-13,ORCL,-1,0.5183,132.28981018066406
2024-08-13,TSLA,1,0.5661,207.8300018310547
2024-08-14,AAPL,1,0.5478,220.4791717529297
2024-08-14,AMZN,-1,0.754,170.10000610351562
2024-08-14,GOOGL,-1,0.7252,159.3500518798828
2024-08-14,IBM,1,0.7446,186.0101318359375
2024-08-14,MSFT,-1,0.7325,412.23779296875
2024-08-14,ORCL,-1,0.5274,133.6101531982422
2024-08-14,TSLA,1,0.5449,201.3800048828125
2024-08-15,AAPL,1,0.5327,223.46237182617188
2024-08-15,AMZN,-1,0.7507,177.58999633789062
2024-08-15,GOOGL,-1,0.7402,160.27415466308594
2024-08-15,IBM,1,0.7405,187.58663940429688
2024-08-15,MSFT,-1,0.7439,417.1119995117187
2024-08-15,ORCL,-1,0.5343,134.92062377929688
2024-08-15,TSLA,1,0.5227,214.13999938964844
2024-08-16,AAPL,1,0.5197,224.7849273681641
2024-08-16,AMZN,-1,0.7574,177.05999755859375
2024-08-16,GOOGL,-1,0.7515,161.923583984375
2024-08-16,IBM,1,0.7421,187.4221954345703
2024-08-16,MSFT,-1,0.7562,414.5758056640625
2024-08-16,ORCL,-1,0.5405,135.45272827148438
2024-08-16,TSLA,1,0.5075,216.1199951171875
2024-08-19,AAPL,1,0.5066,224.62583923339844
2024-08-19,AMZN,-1,0.7579,178.22000122070312
2024-08-19,GOOGL,-1,0.761,165.61000061035156
2024-08-19,IBM,1,0.7422,188.3410491943359
2024-08-19,MSFT,-1,0.7677,417.6073303222656
2024-08-19,ORCL,-1,0.5475,135.89610290527344
2024-08-19,TSLA,-1,0.5099,222.72000122070312
2024-08-20,AAPL,-1,0.5062,225.2423553466797
2024-08-20,AMZN,-1,0.7641,178.8800048828125
2024-08-20,GOOGL,-1,0.7764,166.1167449951172
2024-08-20,IBM,1,0.7441,189.598388671875
2024-08-20,MSFT,-1,0.779,420.8468933105469
2024-08-20,ORCL,-1,0.5553,137.1277618408203
2024-08-20,TSLA,-1,0.5259,221.1000061035156
2024-08-21,AAPL,-1,0.5129,225.13294982910156
2024-08-21,AMZN,-1,0.7595,180.11000061035156
2024-08-21,GOOGL,-1,0.7829,164.7952117919922
2024-08-21,IBM,1,0.7473,190.73968505859375
2024-08-21,MSFT,-1,0.7813,420.1930541992187
2024-08-21,ORCL,-1,0.5592,138.1426239013672
2024-08-21,TSLA,-1,0.5302,223.27000427246097
2024-08-22,AAPL,-1,0.5127,223.27345275878903
2024-08-22,AMZN,-1,0.7644,176.1300048828125
2024-08-22,GOOGL,-1,0.7841,162.75823974609375
2024-08-22,IBM,1,0.7412,189.53070068359375
2024-08-22,MSFT,-1,0.7841,411.6830139160156
2024-08-22,ORCL,-1,0.5651,136.0537567138672
2024-08-22,TSLA,-1,0.542,210.66000366210935
2024-08-23,AAPL,-1,0.5081,225.57049560546875
2024-08-23,AMZN,-1,0.7651,177.0399932861328
2024-08-23,GOOGL,-1,0.7762,164.56666564941406
2024-08-23,IBM,1,0.7337,189.66612243652344
2024-08-23,MSFT,-1,0.7821,412.9114074707031
2024-08-23,ORCL,-1,0.5641,137.14747619628906
2024-08-23,TSLA,-1,0.5464,220.32000732421875
2024-08-26,AAPL,-1,0.5032,225.90858459472656
2024-08-26,AMZN,-1,0.7734,175.5
2024-08-26,GOOGL,-1,0.775,165.10321044921875
2024-08-26,IBM,1,0.7262,191.4844207763672
2024-08-26,MSFT,-1,0.7854,409.6421203613281
2024-08-26,ORCL,-1,0.5635,136.86172485351562
2024-08-26,TSLA,-1,0.5599,213.2100067138672
2024-08-27,AAPL,1,0.5008,226.75384521484375
2024-08-27,AMZN,-1,0.7832,173.1199951171875
2024-08-27,GOOGL,-1,0.7785,163.63262939453125
2024-08-27,IBM,1,0.7212,192.20980834960935
2024-08-27,MSFT,-1,0.7832,409.9888610839844
2024-08-27,ORCL,-1,0.5615,136.44789123535156
2024-08-27,TSLA,-1,0.5712,209.2100067138672
2024-08-28,AAPL,1,0.5016,225.22247314453125
2024-08-28,AMZN,-1,0.8023,170.8000030517578
2024-08-28,GOOGL,-1,0.7857,161.8142852783203
2024-08-28,IBM,1,0.7159,191.94869995117188
2024-08-28,MSFT,-1,0.78,406.779052734375
2024-08-28,ORCL,-1,0.5621,135.856689453125
2024-08-28,TSLA,-1,0.5858,205.75
2024-08-29,AAPL,1,0.5082,228.5039978027344
2024-08-29,AMZN,-1,0.8107,172.1199951171875
2024-08-29,GOOGL,-1,0.7928,160.75108337402344
2024-08-29,IBM,1,0.714,192.3742218017578
2024-08-29,MSFT,-1,0.7716,409.2755737304687
2024-08-29,ORCL,-1,0.5581,137.3740997314453
2024-08-29,TSLA,-1,0.5932,206.27999877929688
2024-08-30,AAPL,1,0.5102,227.7184295654297
2024-08-30,AMZN,-1,0.7813,178.5
2024-08-30,GOOGL,-1,0.7873,162.34091186523438
2024-08-30,IBM,1,0.7142,195.49826049804688
2024-08-30,MSFT,-1,0.755,413.2581787109375
2024-08-30,ORCL,-1,0.55,139.21665954589844
2024-08-30,TSLA,-1,0.5924,214.11000061035156
2024-09-03,AAPL,1,0.5201,221.5232696533203
2024-09-03,AMZN,-1,0.7572,176.25
2024-09-03,GOOGL,-1,0.7881,156.35916137695312
2024-09-03,IBM,1,0.725,194.6761474609375
2024-09-03,MSFT,-1,0.7384,405.6298522949219
2024-09-03,ORCL,-1,0.5399,137.4529266357422
2024-09-03,TSLA,-1,0.5936,210.6000061035156
2024-09-04,AAPL,1,0.5314,219.6140289306641
2024-09-04,AMZN,-1,0.739,173.3300018310547
2024-09-04,GOOGL,-1,0.7791,155.45498657226562
2024-09-04,IBM,1,0.7306,197.41329956054688
2024-09-04,MSFT,-1,0.7211,405.0948791503906
2024-09-04,ORCL,-1,0.5291,138.6845703125
2024-09-04,TSLA,-1,0.5884,219.41000366210935
2024-09-05,AAPL,1,0.5407,221.1354522705078
2024-09-05,AMZN,-1,0.708,177.88999938964844
2024-09-05,GOOGL,-1,0.7646,156.2399444580078
2024-09-05,IBM,1,0.7386,195.9431610107422
2024-09-05,MSFT,-1,0.7023,404.5896301269531
2024-09-05,ORCL,-1,0.5158,140.5172882080078
2024-09-05,TSLA,-1,0.5766,230.1699981689453
2024-09-06,AAPL,1,0.5469,219.584228515625
2024-09-06,AMZN,-1,0.6956,171.38999938964844
2024-09-06,GOOGL,-1,0.7726,149.96014404296875
2024-09-06,IBM,1,0.7377,194.15386962890625
2024-09-06,MSFT,-1,0.6917,397.96185302734375
2024-09-06,ORCL,-1,0.5062,139.72901916503906
2024-09-06,TSLA,-1,0.5813,210.72999572753903
2024-09-09,AAPL,1,0.5496,219.67369079589844
2024-09-09,AMZN,-1,0.6673,175.39999389648438
2024-09-09,GOOGL,-1,0.7765,147.9602813720703
2024-09-09,IBM,1,0.7324,196.85232543945312
2024-09-09,MSFT,-1,0.6765,401.9444580078125
2024-09-09,ORCL,1,0.5005,137.8372039794922
2024-09-09,TSLA,-1,0.5759,216.27000427246097
2024-09-10,AAPL,1,0.5481,218.878173828125
2024-09-10,AMZN,-1,0.6391,179.5500030517578
2024-09-10,GOOGL,-1,0.7768,147.91053771972656
2024-09-10,IBM,1,0.7333,198.58360290527344
2024-09-10,MSFT,-1,0.6585,410.3455810546875
2024-09-10,ORCL,1,0.5139,153.60240173339844
2024-09-10,TSLA,-1,0.5663,226.1699981689453
2024-09-11,AAPL,1,0.5462,221.4138946533203
2024-09-11,AMZN,-1,0.6103,184.52000427246097
2024-09-11,GOOGL,-1,0.7724,150.39791870117188
2024-09-11,IBM,1,0.7338,203.003662109375
2024-09-11,MSFT,-1,0.6398,419.1033020019531
2024-09-11,ORCL,1,0.5271,154.8734893798828
2024-09-11,TSLA,-1,0.561,228.1300048828125
2024-09-12,AAPL,1,0.5461,221.5232696533203
2024-09-12,AMZN,-1,0.5805,187.0
2024-09-12,GOOGL,-1,0.7563,153.91014099121094
2024-09-12,IBM,1,0.7381,204.667236328125
2024-09-12,MSFT,-1,0.6228,423.0263977050781
2024-09-12,ORCL,1,0.5402,159.0118408203125
2024-09-12,TSLA,-1,0.5502,229.80999755859375
2024-09-13,AAPL,1,0.5427,221.2547912597656
2024-09-13,AMZN,-1,0.5636,186.4900054931641
2024-09-13,GOOGL,-1,0.7408,156.66616821289062
2024-09-13,IBM,1,0.7403,207.74288940429688
2024-09-13,MSFT,-1,0.6077,426.5830078125
2024-09-13,ORCL,1,0.5535,159.65232849121094
2024-09-13,TSLA,-1,0.5421,230.2899932861328
2024-09-16,AAPL,1,0.5362,215.10939025878903
2024-09-16,AMZN,-1,0.5462,184.88999938964844
2024-09-16,GOOGL,-1,0.7279,157.26312255859375
2024-09-16,IBM,1,0.7454,210.03514099121097
2024-09-16,MSFT,-1,0.5897,427.3260192871094
2024-09-16,ORCL,1,0.567,167.8304901123047
2024-09-16,TSLA,-1,0.5353,226.77999877929688
2024-09-17,AAPL,1,0.5299,215.5767364501953
2024-09-17,AMZN,-1,0.5282,186.8800048828125
2024-09-17,GOOGL,-1,0.7194,158.51681518554688
2024-09-17,IBM,1,0.7541,207.10455322265625
2024-09-17,MSFT,-1,0.572,431.1006164550781
2024-09-17,ORCL,1,0.583,165.01248168945312
2024-09-17,TSLA,-1,0.5297,227.8699951171875
2024-09-18,AAPL,1,0.5258,219.45492553710935
2024-09-18,AMZN,-1,0.5119,186.42999267578125
2024-09-18,GOOGL,-1,0.7124,159.00433349609375
2024-09-18,IBM,1,0.7567,207.88796997070312
2024-09-18,MSFT,-1,0.5614,426.801025390625
2024-09-18,ORCL,1,0.596,162.11561584472656
2024-09-18,TSLA,-1,0.5225,227.1999969482422
2024-09-19,AAPL,1,0.5299,227.58914184570312
2024-09-19,AMZN,1,0.5056,189.8699951171875
2024-09-19,GOOGL,-1,0.6981,161.3225860595703
2024-09-19,IBM,1,0.76,206.87242126464844
2024-09-19,MSFT,-1,0.5439,434.607666015625
2024-09-19,ORCL,1,0.6066,165.13072204589844
2024-09-19,TSLA,-1,0.5114,243.9199981689453
2024-09-20,AAPL,1,0.5341,226.92288208007812
2024-09-20,AMZN,1,0.5266,191.6000061035156
2024-09-20,GOOGL,-1,0.6841,162.76527404785156
2024-09-20,IBM,1,0.762,210.55740356445312
2024-09-20,MSFT,-1,0.5264,431.219482421875
2024-09-20,ORCL,1,0.6208,165.5347137451172
2024-09-20,TSLA,-1,0.5018,238.25
2024-09-23,AAPL,1,0.5358,225.20257568359375
2024-09-23,AMZN,1,0.5474,193.8800048828125
2024-09-23,GOOGL,-1,0.6782,161.03404235839844
2024-09-23,IBM,1,0.7692,213.2655334472656
2024-09-23,MSFT,-1,0.5105,429.4758605957031
2024-09-23,ORCL,1,0.6357,163.51478576660156
2024-09-23,TSLA,1,0.5078,250.0
2024-09-24,AAPL,1,0.5393,226.0975341796875
2024-09-24,AMZN,1,0.5696,193.9600067138672
2024-09-24,GOOGL,-1,0.6693,161.4718017578125
2024-09-24,IBM,1,0.7772,213.7201232910156
2024-09-24,MSFT,1,0.5062,425.17626953125
2024-09-24,ORCL,1,0.6489,163.36697387695312
2024-09-24,TSLA,1,0.5208,254.27000427246097
2024-09-25,AAPL,1,0.5415,225.1031188964844
2024-09-25,AMZN,1,0.5945,192.52999877929688
2024-09-25,GOOGL,-1,0.6618,160.6758575439453
2024-09-25,IBM,1,0.7861,213.9715881347656
2024-09-25,MSFT,1,0.5226,428.0888977050781
2024-09-25,ORCL,1,0.6619,163.8399200439453
2024-09-25,TSLA,1,0.5357,257.0199890136719
2024-09-26,AAPL,1,0.5431,226.24668884277344
2024-09-26,AMZN,1,0.6191,191.16000366210935
2024-09-26,GOOGL,-1,0.6502,161.9095916748047
2024-09-26,IBM,1,0.7951,216.09939575195312
2024-09-26,MSFT,1,0.5393,427.29632568359375
2024-09-26,ORCL,1,0.6736,165.63323974609375
2024-09-26,TSLA,1,0.5511,254.22000122070312
2024-09-27,AAPL,1,0.5386,226.51516723632812
2024-09-27,AMZN,1,0.6391,187.97000122070312
2024-09-27,GOOGL,-1,0.6383,163.1234588623047
2024-09-27,IBM,1,0.8071,213.59439086914065
2024-09-27,MSFT,1,0.5526,424.0368957519531
2024-09-27,ORCL,1,0.6853,166.2638397216797
2024-09-27,TSLA,1,0.5655,260.4599914550781
2024-09-30,AAPL,1,0.5383,231.6960296630859
2024-09-30,AMZN,1,0.6488,186.3300018310547
2024-09-30,GOOGL,-1,0.6266,165.0138702392578
2024-09-30,IBM,1,0.8106,213.8265380859375
2024-09-30,MSFT,1,0.5626,426.2957153320313
2024-09-30,ORCL,1,0.6952,167.8994598388672
2024-09-30,TSLA,1,0.5773,261.6300048828125
2024-10-01,AAPL,1,0.5425,224.94403076171875
2024-10-01,AMZN,1,0.6599,185.1300048828125
2024-10-01,GOOGL,-1,0.6043,166.14813232421875
2024-10-01,IBM,1,0.8171,212.15330505371097
2024-10-01,MSFT,1,0.5775,416.775146484375
2024-10-01,ORCL,1,0.7112,164.70703125
2024-10-01,TSLA,1,0.5926,258.0199890136719
2024-10-02,AAPL,1,0.5488,225.5108337402344
2024-10-02,AMZN,1,0.6759,184.7599945068359
2024-10-02,GOOGL,-1,0.5831,165.02383422851562
2024-10-02,IBM,1,0.8174,212.52081298828125
2024-10-02,MSFT,1,0.5912,413.248291015625
2024-10-02,ORCL,1,0.723,165.2489471435547
2024-10-02,TSLA,1,0.6054,249.02000427246097
2024-10-03,AAPL,1,0.5495,224.4070281982422
2024-10-03,AMZN,1,0.6834,181.9600067138672
2024-10-03,GOOGL,-1,0.5673,165.02383422851562
2024-10-03,IBM,1,0.8179,215.41270446777344
2024-10-03,MSFT,1,0.6,412.663818359375
2024-10-03,ORCL,1,0.7336,164.41140747070312
2024-10-03,TSLA,1,0.6093,240.66000366210935
2024-10-04,AAPL,1,0.5519,225.53074645996097
2024-10-04,AMZN,1,0.6949,186.5099945068359
2024-10-04,GOOGL,-1,0.5445,166.2177734375
2024-10-04,IBM,1,0.8263,218.58511352539065
2024-10-04,MSFT,1,0.6104,412.188232421875
2024-10-04,ORCL,1,0.7394,168.35272216796875
2024-10-04,TSLA,1,0.6141,250.0800018310547
2024-10-07,AAPL,1,0.5521,220.44932556152344
2024-10-07,AMZN,1,0.7091,180.8000030517578
2024-10-07,GOOGL,-1,0.5234,162.15834045410156
2024-10-07,IBM,1,0.8349,219.6683349609375
2024-10-07,MSFT,1,0.619,405.7289123535156
2024-10-07,ORCL,1,0.7533,167.47579956054688
2024-10-07,TSLA,1,0.624,240.8300018310547
2024-10-08,AAPL,1,0.5543,224.50650024414065
2024-10-08,AMZN,1,0.7113,182.72000122070312
2024-10-08,GOOGL,1,0.5014,163.55130004882812
2024-10-08,IBM,1,0.8418,221.11912536621097
2024-10-08,MSFT,1,0.621,410.8507995605469
2024-10-08,ORCL,1,0.7498,171.81121826171875
2024-10-08,TSLA,1,0.6267,244.5
2024-10-09,AAPL,1,0.5565,228.25540161132812
2024-10-09,AMZN,1,0.7076,185.1699981689453
2024-10-09,GOOGL,1,0.5212,161.04400634765625
2024-10-09,IBM,1,0.8408,226.61279296875
2024-10-09,MSFT,1,0.6176,413.5751953125
2024-10-09,ORCL,1,0.7471,175.67369079589844
2024-10-09,TSLA,1,0.6304,241.0500030517578
2024-10-10,AAPL,1,0.5608,227.75819396972656
2024-10-10,AMZN,1,0.7056,186.6499938964844
2024-10-10,GOOGL,1,0.5368,161.26287841796875
2024-10-10,IBM,1,0.8477,225.3747711181641
2024-10-10,MSFT,1,0.6109,411.9703063964844
2024-10-10,ORCL,1,0.7505,173.22459411621094
2024-10-10,TSLA,1,0.6338,238.77000427246097
2024-10-11,AAPL,1,0.5628,226.2765350341797
2024-10-11,AMZN,1,0.7038,188.82000732421875
